"id","interval","wake","nrem","rem","ts","tsnrem","tsrem","tsw","nbwake","dbwake","nbnrem","dbnrem","nbrem","dbrem","nbts","dbts","narous","nshifts","latnrem","latrem","onsetrem","cyclrem","b1","b2","b3","b4","b5","b1rpn","b2rpr","b3rpr"
"9434","li4.2",27.8333333333333,83.3333333333333,9,92.3333333333333,90.2527075812274,9.74729241877256,NA,12,2.04166666666667,32,2.60416666666667,6,1.30555555555556,32,17.3125,20,76,0.166666666666667,15.6666666666667,2.5,17.9,374.917463245492,527.986821081831,281.293522884882,124.529607489598,20.7102746185853,0.276046542470136,0.458285381967882,0.247684679751393
"9434","dk1.1",22,62,6.16666666666667,68.1666666666667,90.9535452322738,9.04645476772616,NA,13,1.5,27,2.29012345679012,6,1,27,15.1111111111111,15,62,13.5,24.8333333333333,2.77777777777778,11.1666666666667,339.829081330869,522.487378927911,292.697911275416,134.129112754159,21.8308447319778,0.253142727880811,0.449598305241764,0.250611585149716
"9434","dk1.2",31.6666666666667,51,7.5,58.5,87.1794871794872,12.8205128205128,NA,5,5.93333333333333,18,2.83333333333333,5,1.5,18,19.5,12,39,0,1.33333333333333,4.45833333333333,19.6666666666667,355.634073937153,458.086343807763,241.300593345656,110.476497227357,18.7716487985213,0.257515578454531,0.450605363113843,0.239066728998914
"9434","dk2.1",52.3333333333333,90.3333333333333,7.5,97.8333333333333,92.3339011925043,7.66609880749574,NA,17,2.81372549019608,44,2.04924242424242,9,0.833333333333333,44,13.3181818181818,27,97,0,5.5,2.46296296296296,16.3958333333333,353.604466148724,514.245853496115,278.209723640400,125.883712541620,21.1710610432852,0.246744144979715,0.442126855997174,0.262296400042279
"9434","dk2.2",51,89.3333333333333,9.83333333333333,99.1666666666667,90.0840336134454,9.91596638655462,NA,18,2.66666666666667,35,2.54761904761905,7,1.38095238095238,35,16.9714285714286,18,79,0,12.5,2.33333333333333,19.3333333333333,348.102039955605,468.628901220866,242.060493895671,115.006534961154,19.5611576026637,0.256438312084627,0.433351262205132,0.267596736005545
"9434","dk3.1",42.8333333333333,44.6666666666667,2.66666666666667,47.3333333333333,94.3661971830986,5.63380281690141,NA,9,4.55555555555556,21,2.12698412698413,3,0.833333333333333,21,13.5238095238095,11,44,0,5.16666666666667,2.66666666666667,27.3888888888889,329.096774491682,485.547445471349,242.522670979667,113.780903881701,20.5329852125693,0.2455981212,0.475896313602623,0.245874036121468
"9434","dk3.2",20,65.1666666666667,5,70.1666666666667,92.874109263658,7.12589073634204,NA,6,2.75,24,2.70138888888889,4,1.16666666666667,24,17.4583333333333,21,58,4.83333333333333,21.8333333333333,4.5,17.2222222222222,371.876207024030,532.910565619224,286.827878003697,129.048255083179,21.4337855822551,0.255646883690836,0.467151730436469,0.245166478143154
"9434","dk4.1",74.8333333333333,99.1666666666667,6.16666666666667,105.333333333333,94.1455696202532,5.85443037974684,NA,25,2.84666666666667,46,2.15579710144928,6,1.02777777777778,47,13.4468085106383,22,98,0.666666666666667,0,3.5,30.7333333333333,343.518547641073,509.57470120259,264.921554116559,122.698584643848,21.885822386679,0.248075260456262,0.434045185715646,0.259899292635107
"9434","dk4.2",97.6666666666667,77.5,5,82.5,93.939393939394,6.06060606060606,NA,18,5.28703703703704,33,2.34848484848485,4,1.16666666666667,33,15,15,71,54.5,67.1666666666667,4.45833333333333,15.5555555555556,340.645312673451,454.838344125809,239.610138760407,105.176855689177,19.6273755781684,0.254487340452253,0.396284169740423,0.297499959042686
"9434","dk5.1",62.3333333333333,27.5,0.333333333333333,27.8333333333333,98.8023952095808,1.19760479041916,NA,10,6.1,16,1.69791666666667,1,0.333333333333333,16,10.3125,8,36,6,23.6666666666667,2,NA,302.881123844732,424.080957486137,196.108892791128,90.890247689464,19.7216783733826,0.254075250065976,0.412429407848795,0.254629169736965
"9434","dk5.2",37.6666666666667,44.5,8,52.5,84.7619047619048,15.2380952380952,NA,9,4,18,2.45370370370370,7,1.14285714285714,18,17.3888888888889,10,45,0,2.66666666666667,2.40476190476190,5.66666666666667,346.699600739372,465.87315896488,250.568504621072,113.779103512015,20.4378022181146,0.251225294634933,0.443512623634773,0.266679924294473
"9436","flp.1",329.333333333333,473.333333333333,37,510.333333333333,92.749836708034,7.25016329196604,NA,77,4.16017316017316,126,3.74867724867725,36,1.02314814814815,126,24.2539682539683,54,300,0.333333333333333,9,4.69047619047619,22.6333333333333,518.108479865106,506.316015274747,190.721174370165,77.7414165840111,12.9050089268002,0.392564525917939,0.439203956030103,0.203066291703593
"9436","flp.2",357,446.833333333333,36.3333333333333,483.166666666667,92.480165574336,7.51983442566402,NA,61,5.6912568306011,117,3.81481481481481,30,1.2,118,24.5423728813559,59,271,23.5,0,5.18390804597701,27.3563218390805,508.35337195001,481.730207300139,171.684618329696,69.910115453283,11.9892670105138,0.411058039066959,0.460625569350969,0.185920339066161
"9436","fdp.1",240.166666666667,335,25,360,93.0555555555556,6.94444444444444,NA,55,4.24242424242424,93,3.59318996415771,22,1.12878787878788,92,23.4239130434783,41,216,0,7.83333333333333,6.2936507936508,27.015873015873,471.431803665648,494.892531519022,184.604114690364,76.8637903360178,12.7108281033046,0.377366281211454,0.482157388684758,0.183379672392807
"9436","fdp.2",224.333333333333,350.666666666667,25.1666666666667,375.833333333333,93.3037694013304,6.69623059866962,NA,59,3.66666666666667,104,3.36698717948718,24,1.04166666666667,104,21.6538461538462,47,238,0,1.83333333333333,5.08695652173913,23.9420289855072,493.150322132741,508.675159400167,184.904203554568,76.6842874201611,12.6859633435157,0.381030754574814,0.480148770250406,0.174479919648156
"9436","fld.1",569.5,808.166666666667,62,870.166666666667,92.8749281746792,7.12507182532082,0.243184634038801,132,4.19444444444444,219,3.68264840182648,58,1.06321839080460,218,23.9036697247706,95,516,0.333333333333333,9,5.29166666666667,24.0233918128655,498.659810438607,501.556432241639,188.175683254253,77.3772842263627,12.8239729198009,0.386387407498642,0.457303687322989,0.194770737714803
"9436","fld.2",581.333333333333,797.333333333333,61.5,858.833333333333,92.8391228410635,7.16087715893654,0.215060295414462,120,4.69583333333333,220,3.61969696969697,54,1.12962962962963,221,23.289592760181,106,509,23.5,0,5.17295597484277,25.5974842767296,502.052778150677,492.948334104849,177.173533734521,72.7292217335957,12.2794506422868,0.397979644312963,0.469134382667682,0.180934251303498
